Name,Longitude,Latitude,Elevation (ft),Date,ppt (inches),tmin (degrees F),tmean (degrees F),tmax (degrees F),tdmean (degrees F),vpdmin (hPa),vpdmax (hPa)
Watonwan,-94.6141,43.9784,1086,2014-03,0.77,16.5,25.5,34.4,19.6,0.39,3.15
Watonwan,-94.6141,43.9784,1086,2014-04,3.36,33.2,43.8,54.5,33.6,0.76,8.91
Watonwan,-94.6141,43.9784,1086,2014-05,2.12,46.9,57.7,68.4,43.3,1.87,15.69
Watonwan,-94.6141,43.9784,1086,2014-06,9.61,59.6,68.9,78.2,58.2,1.44,17.82
Watonwan,-94.6141,43.9784,1086,2014-07,1.21,58.9,69.1,79.3,57.8,1.58,19.46
Watonwan,-94.6141,43.9784,1086,2014-08,5.81,60.6,70.7,80.8,62.1,0.93,18.17
Watonwan,-94.6141,43.9784,1086,2014-09,1.88,50.5,61.6,72.7,52.6,0.92,14.72
Watonwan,-94.6141,43.9784,1086,2014-10,1.48,37.5,49.3,61.2,37.8,0.75,11.67
Watonwan,-94.6141,43.9784,1086,2014-11,0.74,15.5,25,34.6,19.1,0.43,3.27
Watonwan,-94.6141,43.9784,1086,2014-12,0.85,17.6,23.2,28.9,21.5,0.02,0.91
Watonwan,-94.6141,43.9784,1086,2015-01,0.38,10.7,18.7,26.6,14.8,0.17,1.47
Watonwan,-94.6141,43.9784,1086,2015-02,0.48,2.6,12,21.4,6.3,0.26,1.61
Watonwan,-94.6141,43.9784,1086,2015-03,0.36,23.2,34.6,45.9,23.9,0.75,7.46
Watonwan,-94.6141,43.9784,1086,2015-04,1.77,35.6,48,60.5,30.9,1.4,13.34
Watonwan,-94.6141,43.9784,1086,2015-05,4.36,47.7,58.1,68.6,46.5,1.2,13.78
Watonwan,-94.6141,43.9784,1086,2015-06,3,58.4,68.1,77.8,57.6,1.01,17.49
Watonwan,-94.6141,43.9784,1086,2015-07,3.15,60.5,71.1,81.6,63.2,0.46,17.27
Watonwan,-94.6141,43.9784,1086,2015-08,3.99,57.7,67.8,77.9,61.4,0.12,13.88
Watonwan,-94.6141,43.9784,1086,2015-09,3.79,55.6,66.7,77.9,59,0.46,15.59
Watonwan,-94.6141,43.9784,1086,2015-10,2.42,39.2,51,62.8,39.9,0.71,12.27
Watonwan,-94.6141,43.9784,1086,2015-11,4.49,30.6,39.2,47.8,32.2,0.58,5.33
Watonwan,-94.6141,43.9784,1086,2015-12,2.74,22.1,27.8,33.6,26.6,0.01,1.14
Watonwan,-94.6141,43.9784,1086,2016-01,0.21,7.4,15,22.6,13,0.09,0.95
Watonwan,-94.6141,43.9784,1086,2016-02,0.64,17,23.8,30.5,21,0.15,1.58
Watonwan,-94.6141,43.9784,1086,2016-03,2.65,28.2,37.2,46.3,29.5,0.45,5.14
Watonwan,-94.6141,43.9784,1086,2016-04,3.66,36.3,46.7,57.1,33.5,1.32,10.18
Watonwan,-94.6141,43.9784,1086,2016-05,7.04,46.8,57.5,68.3,41.7,1.78,15.74
Watonwan,-94.6141,43.9784,1086,2016-06,5.72,59.4,69.9,80.4,56,2.49,20.25
Watonwan,-94.6141,43.9784,1086,2016-07,8.46,61.9,72.6,83.3,61.1,1.13,17.16
Watonwan,-94.6141,43.9784,1086,2016-08,7.21,60.2,69.8,79.4,61.1,0.79,15.73
Watonwan,-94.6141,43.9784,1086,2016-09,6.14,54.6,64.7,74.7,55.7,0.68,14.41
Watonwan,-94.6141,43.9784,1086,2016-10,4.53,39.7,50.9,62,43.7,0.21,9.6
Watonwan,-94.6141,43.9784,1086,2016-11,1.91,33.2,42.7,52.3,35.7,0.4,6.8
Watonwan,-94.6141,43.9784,1086,2016-12,1.72,10.9,18.9,27,15.6,0.23,1.54
Watonwan,-94.6141,43.9784,1086,2017-01,0.95,13.3,19.7,26.1,16.7,0.14,1.12
Watonwan,-94.6141,43.9784,1086,2017-02,0.68,21.2,30.7,40.2,24.2,0.33,4.01
Watonwan,-94.6141,43.9784,1086,2017-03,1.59,22.5,31.3,40.1,24.9,0.3,3.76
Watonwan,-94.6141,43.9784,1086,2017-04,2.58,38.2,47.7,57.3,38.1,0.59,8.95
Watonwan,-94.6141,43.9784,1086,2017-05,4.33,46.6,57,67.4,43.9,1.45,14.73
Watonwan,-94.6141,43.9784,1086,2017-06,3.84,58.5,69.8,81.2,53.5,2.8,23.46
Watonwan,-94.6141,43.9784,1086,2017-07,3.44,61.4,72.3,83.2,63.3,0.71,19.09
Watonwan,-94.6141,43.9784,1086,2017-08,3.78,56,65.7,75.3,59.3,0.29,12.65
Watonwan,-94.6141,43.9784,1086,2017-09,2.4,52.7,64.3,76,55.9,0.6,15.91
Watonwan,-94.6141,43.9784,1086,2017-10,4.63,39,49.4,59.8,40.5,0.52,9.88
Watonwan,-94.6141,43.9784,1086,2017-11,0.06,22.2,32.1,41.9,24.9,0.34,4.49
Watonwan,-94.6141,43.9784,1086,2017-12,0.46,11.2,20.1,29,13.9,0.37,2.74
Watonwan,-94.6141,43.9784,1086,2018-01,1.73,4.2,13.1,22,9.4,0.15,1.51
Watonwan,-94.6141,43.9784,1086,2018-02,1.37,1.6,11.8,22,8.4,0.16,1.32
Watonwan,-94.6141,43.9784,1086,2018-03,2.37,21.7,28.7,35.6,24.7,0.19,2.15
Watonwan,-94.6141,43.9784,1086,2018-04,3.23,23.4,32.5,41.7,26.4,0.29,4.51
Watonwan,-94.6141,43.9784,1086,2018-05,6.33,54,64.9,75.7,51.5,1.63,20.05
Watonwan,-94.6141,43.9784,1086,2018-06,10.29,63,71.2,79.4,62.4,1.1,15.73
Watonwan,-94.6141,43.9784,1086,2018-07,4.99,62.6,72.2,81.7,63.3,1.08,17.91
Watonwan,-94.6141,43.9784,1086,2018-08,4.56,60.8,70.5,80.2,63.7,0.73,15.11
Watonwan,-94.6141,43.9784,1086,2018-09,5.84,54.4,64.1,73.8,55.6,0.65,14.17
Watonwan,-94.6141,43.9784,1086,2018-10,2.82,34.4,44,53.6,36.7,0.32,6.66
Watonwan,-94.6141,43.9784,1086,2018-11,1.18,18.3,26.2,34.2,22.3,0.21,2.46
Watonwan,-94.6141,43.9784,1086,2018-12,2.17,16.3,23,29.6,21,0.07,1.25
Watonwan,-94.6141,43.9784,1086,2019-01,1.6,4.3,12.3,20.3,8.6,0.13,1.14
Watonwan,-94.6141,43.9784,1086,2019-02,1.87,-1.9,7.2,16.3,4.9,0.11,0.73
Watonwan,-94.6141,43.9784,1086,2019-03,3.27,17.2,25.7,34.2,22.2,0.13,2.47
Watonwan,-94.6141,43.9784,1086,2019-04,4.7,35.2,45,54.9,36.7,0.37,8.56
Watonwan,-94.6141,43.9784,1086,2019-05,6.79,44.5,53.6,62.7,44.6,0.58,10.34
Watonwan,-94.6141,43.9784,1086,2019-06,3.02,58.8,68.7,78.7,56.2,1.6,19.03
Watonwan,-94.6141,43.9784,1086,2019-07,4.74,63.8,72.9,82,65.1,0.87,15.88
Watonwan,-94.6141,43.9784,1086,2019-08,3.82,58.4,68.1,77.8,60.3,0.67,15.01
Watonwan,-94.6141,43.9784,1086,2019-09,4.25,55.8,65.6,75.3,59,0.61,12.73
Watonwan,-94.6141,43.9784,1086,2019-10,5.92,36.4,45.5,54.5,36.2,0.67,7.88
Watonwan,-94.6141,43.9784,1086,2019-11,2.32,22.5,30.1,37.6,24.8,0.28,3.01
Watonwan,-94.6141,43.9784,1086,2019-12,1.82,14.1,21.7,29.3,19.4,0.13,1.21
Watonwan,-94.6141,43.9784,1086,2020-01,1.3,9.9,17.6,25.3,14.3,0.16,1.03
Watonwan,-94.6141,43.9784,1086,2020-02,1.69,8.1,17.9,27.7,14.6,0.14,1.62
Watonwan,-94.6141,43.9784,1086,2020-03,2.47,27.6,35.4,43.3,30.8,0.25,3.52
Watonwan,-94.6141,43.9784,1086,2020-04,1.43,31.1,43.1,55,30.9,0.58,10.48
Watonwan,-94.6141,43.9784,1086,2020-05,4.15,47.4,56.9,66.4,42.8,1.31,13.29
Watonwan,-94.6141,43.9784,1086,2020-06,4.38,61.4,72.5,83.7,56.9,3.13,24.98
Watonwan,-94.6141,43.9784,1086,2020-07,5.84,63.3,73.6,83.9,65.5,0.81,18.05
Watonwan,-94.6141,43.9784,1086,2020-08,2.56,60.3,71,81.8,62.3,0.81,17.11
Watonwan,-94.6141,43.9784,1086,2020-09,2.24,49.4,60.5,71.6,49.1,1.01,16.19
Watonwan,-94.6141,43.9784,1086,2020-10,2.39,32.3,42.2,52.2,31.5,0.86,9.69
Watonwan,-94.6141,43.9784,1086,2020-11,0.9,27.8,38.3,48.9,29.9,0.75,7.44
Watonwan,-94.6141,43.9784,1086,2020-12,0.46,15.4,24.7,34,18.6,0.27,3.12
Watonwan,-94.6141,43.9784,1086,2021-01,0.9,13.7,21.5,29.2,18.2,0.11,1.57
Watonwan,-94.6141,43.9784,1086,2021-02,0.38,1.7,9,16.3,4.4,0.18,1.21
Watonwan,-94.6141,43.9784,1086,2021-03,2.01,29.2,38.7,48.3,31.1,0.41,5.81
Watonwan,-94.6141,43.9784,1086,2021-04,1.64,34.4,45.3,56.1,31.1,1.09,10.42
Watonwan,-94.6141,43.9784,1086,2021-05,3.01,47.1,58,68.8,41.7,1.6,16.08
Watonwan,-94.6141,43.9784,1086,2021-06,2.68,60.9,73.3,85.6,54.5,3.86,28.88
Watonwan,-94.6141,43.9784,1086,2021-07,2.38,62.3,72.5,82.7,63.4,1.15,19.02
Watonwan,-94.6141,43.9784,1086,2021-08,5.05,59.7,70.8,81.9,61.1,0.89,19.23
Watonwan,-94.6141,43.9784,1086,2021-09,1.59,51.4,64.5,77.6,52.2,0.93,20.29
Watonwan,-94.6141,43.9784,1086,2021-10,6.47,44,54.3,64.5,44.6,0.46,11.43
Watonwan,-94.6141,43.9784,1086,2021-11,0.67,27,36.7,46.3,26.3,0.66,6.22
Watonwan,-94.6141,43.9784,1086,2021-12,1.25,15.6,24.7,33.8,18.6,0.34,2.71
Watonwan,-94.6141,43.9784,1086,2022-01,1.09,-3.3,8.9,21.1,4.2,0.21,1.44
Watonwan,-94.6141,43.9784,1086,2022-02,0.36,1.9,13.5,25.1,7.7,0.25,1.91
Watonwan,-94.6141,43.9784,1086,2022-03,2.71,23.6,32.1,40.6,24,0.45,4.52
Watonwan,-94.6141,43.9784,1086,2022-04,3.67,31.2,39.9,48.6,30.9,0.65,5.97
Watonwan,-94.6141,43.9784,1086,2022-05,4.31,50.1,60.6,71.1,45.5,2.06,17.89
Watonwan,-94.6141,43.9784,1086,2022-06,3.4,60.9,71.4,81.9,54.5,3.13,24.8
Watonwan,-94.6141,43.9784,1086,2022-07,2.08,63.4,73.6,83.8,63.3,1.39,19.98
Watonwan,-94.6141,43.9784,1086,2022-08,4.36,59.5,69.4,79.3,62.3,0.68,14.37
Watonwan,-94.6141,43.9784,1086,2022-09,0.85,49.8,62.7,75.6,51.7,0.61,17.7
Watonwan,-94.6141,43.9784,1086,2022-10,0.16,35.9,48.8,61.7,34,1.33,13.58
Watonwan,-94.6141,43.9784,1086,2022-11,1.4,24.3,34,43.7,25.7,0.5,5.49
Watonwan,-94.6141,43.9784,1086,2022-12,1.65,7.9,14.9,21.9,11.1,0.24,1.09
Watonwan,-94.6141,43.9784,1086,2023-01,2.21,10,17.4,24.8,14.3,0.17,0.79
Watonwan,-94.6141,43.9784,1086,2023-02,1.95,6.4,16.6,26.8,13.5,0.18,1.42
Watonwan,-94.6141,43.9784,1086,2023-03,1.67,15,23.7,32.3,21.1,0.15,1.78
Watonwan,-94.6141,43.9784,1086,2023-04,2.42,33.7,43.3,52.8,32.4,0.8,9.31
Watonwan,-94.6141,43.9784,1086,2023-05,9.25,49.4,61.3,73.1,44.5,2.06,17.3
Watonwan,-94.6141,43.9784,1086,2023-06,2.31,60.6,71.6,82.6,57.3,1.94,22.4
Watonwan,-94.6141,43.9784,1086,2023-07,1.73,58.5,69.6,80.8,59.8,1.07,19.02
Watonwan,-94.6141,43.9784,1086,2023-08,4.92,60.3,71.1,81.9,63.2,0.69,17.5
Watonwan,-94.6141,43.9784,1086,2023-09,2.07,53.6,65.7,77.8,56.6,0.57,17.71
Watonwan,-94.6141,43.9784,1086,2023-10,5.71,40.4,50.5,60.7,42.2,0.53,10.8
Watonwan,-94.6141,43.9784,1086,2023-11,0.04,24.4,36.5,48.5,27.3,0.36,7.17
Watonwan,-94.6141,43.9784,1086,2023-12,2.76,24,32,40,26.1,0.35,3.15
Watonwan,-94.6141,43.9784,1086,2024-01,0.35,11,17.1,23.1,14.2,0.08,0.91
Watonwan,-94.6141,43.9784,1086,2024-02,0.23,21.9,32.3,42.7,26.7,0.17,3.96
Watonwan,-94.6141,43.9784,1086,2024-03,2.12,22.2,35.1,48,21.1,0.62,8.72
Watonwan,-94.6141,43.9784,1086,2024-04,4.49,36.9,47.4,57.8,35,0.78,10.35
Watonwan,-94.6141,43.9784,1086,2024-05,5.87,49.2,60.8,72.4,49.1,0.56,16.15
Watonwan,-94.6141,43.9784,1086,2024-06,12.92,59.6,68.9,78.1,59.7,0.87,15.5
Watonwan,-94.6141,43.9784,1086,2024-07,3.24,62.1,71.5,80.9,65.7,0.13,13.99
Watonwan,-94.6141,43.9784,1086,2024-08,3.05,59.7,69.3,78.9,64.7,0.19,11.17
Watonwan,-94.6141,43.9784,1086,2024-09,0.17,53.4,67.1,80.8,54.5,1.23,21.51
Watonwan,-94.6141,43.9784,1086,2024-10,1.04,40.8,55.2,69.6,38.5,1.67,17.4
Watonwan,-94.6141,43.9784,1086,2024-11,3.34,28.6,36.2,43.8,33.2,0.1,2.65
Watonwan,-94.6141,43.9784,1086,2024-12,0.52,15.7,23.4,31,18.7,0.29,1.98
Wright,-93.963,45.1739,1010,2010-01,0.72,2.6,10,17.5,6.2,0.16,0.88
Wright,-93.963,45.1739,1010,2010-02,0.88,4.6,14.7,24.9,8.8,0.28,1.93
Wright,-93.963,45.1739,1010,2010-03,1.25,26.4,36.2,46,27.5,0.57,5.38
Wright,-93.963,45.1739,1010,2010-04,1.56,39.2,51.5,63.9,34.4,1.46,13.37
Wright,-93.963,45.1739,1010,2010-05,2.56,46.9,57.6,68.2,44.5,1.3,15.97
Wright,-93.963,45.1739,1010,2010-06,7.54,56.9,65.7,74.5,57.2,0.87,13.2
Wright,-93.963,45.1739,1010,2010-07,3.27,62.4,72.2,82,62.9,1.53,17.53
Wright,-93.963,45.1739,1010,2010-08,6.18,62.6,72.5,82.4,64.1,0.97,16.75
Wright,-93.963,45.1739,1010,2010-09,7.14,47.8,57.1,66.4,49.9,0.59,9.38
Wright,-93.963,45.1739,1010,2010-10,2.09,39.4,50.6,61.9,39.3,0.7,11.22
Wright,-93.963,45.1739,1010,2010-11,1.3,24.2,32.4,40.7,26,0.45,4.23
Wright,-93.963,45.1739,1010,2010-12,2.75,7.6,14,20.5,10.3,0.22,0.91
Wright,-93.963,45.1739,1010,2011-01,0.98,-0.6,7.7,16,4.9,0.18,0.75
Wright,-93.963,45.1739,1010,2011-02,1.13,4.1,13.8,23.5,10.1,0.2,1.54
Wright,-93.963,45.1739,1010,2011-03,2.14,14.5,23.9,33.3,18.9,0.2,2.49
Wright,-93.963,45.1739,1010,2011-04,3.41,34.2,43.1,51.9,33.4,0.51,7.13
Wright,-93.963,45.1739,1010,2011-05,7.84,46.3,55.5,64.8,43.9,1.19,11.15
Wright,-93.963,45.1739,1010,2011-06,3.92,56.8,65.7,74.5,55.7,1.57,14.56
Wright,-93.963,45.1739,1010,2011-07,7.47,66.1,75.1,84,66.8,1.08,17.17
Wright,-93.963,45.1739,1010,2011-08,4.35,60.1,69.7,79.2,61.8,0.86,15.06
Wright,-93.963,45.1739,1010,2011-09,0.3,48.6,59.4,70.3,50,0.61,13.6
Wright,-93.963,45.1739,1010,2011-10,0.99,41.3,51.7,62.1,39.6,1.32,12.4
Wright,-93.963,45.1739,1010,2011-11,0.17,26.4,35.6,44.7,26.5,0.63,5.19
Wright,-93.963,45.1739,1010,2011-12,0.71,17.3,25.1,32.8,19.1,0.37,2.65
Wright,-93.963,45.1739,1010,2012-01,0.59,11.8,20.7,29.7,15.5,0.25,2.25
Wright,-93.963,45.1739,1010,2012-02,1.89,15.9,24.5,33.1,18.7,0.23,2.58
Wright,-93.963,45.1739,1010,2012-03,1.28,33.4,43.6,53.8,36.4,0.55,6.93
Wright,-93.963,45.1739,1010,2012-04,2.26,37.6,47.3,57,34.1,1.22,9.55
Wright,-93.963,45.1739,1010,2012-05,11.91,50.8,61.2,71.7,48.3,1.67,15.63
Wright,-93.963,45.1739,1010,2012-06,3.9,58.8,68.9,78.9,56.4,2.01,18.92
Wright,-93.963,45.1739,1010,2012-07,6.01,66.8,76.5,86.2,66.2,1.52,21.01
Wright,-93.963,45.1739,1010,2012-08,2.07,56.7,67.9,79.2,58.2,0.89,17.54
Wright,-93.963,45.1739,1010,2012-09,0.4,46.1,60,73.8,43.3,1.44,20.52
Wright,-93.963,45.1739,1010,2012-10,0.77,34.4,44.5,54.5,35,0.58,7.98
Wright,-93.963,45.1739,1010,2012-11,0.9,24.2,33.3,42.4,27.2,0.43,4.06
Wright,-93.963,45.1739,1010,2012-12,1.56,11.6,19.3,27.1,16.6,0.16,1.36
Wright,-93.963,45.1739,1010,2013-01,0.4,3.7,13.1,22.5,9.3,0.17,1.28
Wright,-93.963,45.1739,1010,2013-02,1.63,4.9,14.3,23.6,10.9,0.17,1.4
Wright,-93.963,45.1739,1010,2013-03,2.01,12.9,22.2,31.5,16.8,0.31,2.44
Wright,-93.963,45.1739,1010,2013-04,3.38,28.2,36.2,44.2,28.4,0.58,5.72
Wright,-93.963,45.1739,1010,2013-05,4.83,45.4,55.1,64.8,43.4,1.19,12.11
Wright,-93.963,45.1739,1010,2013-06,5.66,57,65.9,74.8,56.9,1.22,14.07
Wright,-93.963,45.1739,1010,2013-07,2.3,61.8,71.5,81.3,60.2,2.06,19.33
Wright,-93.963,45.1739,1010,2013-08,1.08,58.9,70.1,81.3,59.8,1.37,19.07
Wright,-93.963,45.1739,1010,2013-09,2.3,52.7,64,75.4,54.9,1.1,15.59
Wright,-93.963,45.1739,1010,2013-10,3.69,38.6,46.9,55.2,39,0.83,7.92
Wright,-93.963,45.1739,1010,2013-11,1.16,21.2,30,38.9,23.7,0.39,3.62
Wright,-93.963,45.1739,1010,2013-12,1.31,0.8,9.2,17.7,5.7,0.17,1.06
Wright,-93.963,45.1739,1010,2014-01,1.24,-5.2,5.7,16.6,-0.2,0.22,1.16
Wright,-93.963,45.1739,1010,2014-02,1.23,-5.9,5.1,16,-0.2,0.19,1.21
Wright,-93.963,45.1739,1010,2014-03,0.75,12.5,21.8,31.2,15.4,0.44,2.74
Wright,-93.963,45.1739,1010,2014-04,6.19,30.3,39.9,49.5,31,0.62,6.75
Wright,-93.963,45.1739,1010,2014-05,5.06,46.9,56.2,65.4,44,1.61,12.61
Wright,-93.963,45.1739,1010,2014-06,9.59,58.8,67.8,76.9,58.4,1.23,15.13
Wright,-93.963,45.1739,1010,2014-07,2.78,59.9,69.3,78.6,58.1,1.93,17.34
Wright,-93.963,45.1739,1010,2014-08,3.84,61.5,70.5,79.5,62,1.25,15.71
Wright,-93.963,45.1739,1010,2014-09,3.37,50.3,60.5,70.6,52.3,0.92,12.1
Wright,-93.963,45.1739,1010,2014-10,0.68,37.5,47.8,58,38.1,0.73,8.82
Wright,-93.963,45.1739,1010,2014-11,1.67,15.7,23.5,31.3,18.2,0.48,2.41
Wright,-93.963,45.1739,1010,2014-12,0.93,17.4,22.9,28.4,19.7,0.19,1.08
Wright,-93.963,45.1739,1010,2015-01,0.3,9.1,16.9,24.7,12.2,0.25,1.47
Wright,-93.963,45.1739,1010,2015-02,0.47,0.2,9.6,19,2.7,0.31,1.57
Wright,-93.963,45.1739,1010,2015-03,0.63,21.3,32,42.7,22,0.59,6.02
Wright,-93.963,45.1739,1010,2015-04,1.81,34.8,46.6,58.3,30.4,1.29,12.33
Wright,-93.963,45.1739,1010,2015-05,4.83,46.8,56.5,66.3,46,1.23,11.68
Wright,-93.963,45.1739,1010,2015-06,3.28,57.9,67.2,76.6,56.6,1.56,16.3
Wright,-93.963,45.1739,1010,2015-07,7.43,61.5,71,80.6,62.2,1.33,15.93
Wright,-93.963,45.1739,1010,2015-08,3.83,58.1,67.7,77.4,59.8,0.93,14.18
Wright,-93.963,45.1739,1010,2015-09,2.18,55.8,66,76.2,57.8,1.04,14.05
Wright,-93.963,45.1739,1010,2015-10,3.64,39.6,50.1,60.6,40.2,0.71,10.05
Wright,-93.963,45.1739,1010,2015-11,2.8,31.8,40,48.2,33.1,0.63,5
Wright,-93.963,45.1739,1010,2015-12,1.37,22.5,27.9,33.3,25.5,0.19,1.38
Wright,-93.963,45.1739,1010,2016-01,0.28,7,14.4,21.9,11.5,0.18,1.11
Wright,-93.963,45.1739,1010,2016-02,0.58,14.5,22.6,30.7,18.1,0.27,2.27
Wright,-93.963,45.1739,1010,2016-03,1.24,30.1,38.5,46.9,30.1,0.49,5.42
Wright,-93.963,45.1739,1010,2016-04,2.64,36,45.5,54.9,33.8,1.32,9.08
Wright,-93.963,45.1739,1010,2016-05,4.27,46.8,58.1,69.4,43.1,1.56,15.88
Wright,-93.963,45.1739,1010,2016-06,3.47,58.6,68.4,78.1,57.5,1.68,16.64
Wright,-93.963,45.1739,1010,2016-07,6.99,61.9,71.1,80.3,61.9,1.41,17.06
Wright,-93.963,45.1739,1010,2016-08,8.23,61,70.3,79.6,63.2,0.83,14.27
Wright,-93.963,45.1739,1010,2016-09,6.53,54.3,63.2,72,55.5,0.91,11.89
Wright,-93.963,45.1739,1010,2016-10,2.3,40.5,50,59.5,43,0.57,8.18
Wright,-93.963,45.1739,1010,2016-11,1.67,33.1,41.9,50.7,35.3,0.41,6.16
Wright,-93.963,45.1739,1010,2016-12,1.63,11.9,18.6,25.4,14.3,0.31,1.44
Wright,-93.963,45.1739,1010,2017-01,0.77,10.7,17.9,25,14.3,0.2,1.26
Wright,-93.963,45.1739,1010,2017-02,0.67,18.6,28,37.4,21.1,0.38,3.76
Wright,-93.963,45.1739,1010,2017-03,0.99,21.6,30.9,40.3,21.5,0.53,4.58
Wright,-93.963,45.1739,1010,2017-04,3.45,37.1,47.1,57.2,36.5,0.76,9
Wright,-93.963,45.1739,1010,2017-05,5.44,45.9,55.7,65.5,42.9,1.48,13.03
Wright,-93.963,45.1739,1010,2017-06,2.62,56.9,67.9,78.9,53.9,2.02,20.85
Wright,-93.963,45.1739,1010,2017-07,1.56,61.2,71.9,82.6,61.8,1.32,19.73
Wright,-93.963,45.1739,1010,2017-08,6.94,56,65.9,75.9,58.6,0.56,14.11
Wright,-93.963,45.1739,1010,2017-09,2.14,53.1,63.6,74.1,55.6,0.84,13.86
Wright,-93.963,45.1739,1010,2017-10,7.61,39.8,49.4,58.9,40.6,0.68,9.08
Wright,-93.963,45.1739,1010,2017-11,0.55,22.9,30.9,38.8,24.6,0.38,3.47
Wright,-93.963,45.1739,1010,2017-12,0.36,10.4,18.1,25.7,12.6,0.35,1.92
Wright,-93.963,45.1739,1010,2018-01,0.31,5.3,13.7,22.2,8.5,0.28,1.66
Wright,-93.963,45.1739,1010,2018-02,1.23,-0.5,11.2,22.8,6,0.22,1.92
Wright,-93.963,45.1739,1010,2018-03,1.52,21.4,30,38.6,21.6,0.53,3.82
Wright,-93.963,45.1739,1010,2018-04,1.8,22.7,33.1,43.6,23.6,0.53,6.31
Wright,-93.963,45.1739,1010,2018-05,2.78,51.9,64.4,76.9,48.6,2.05,21.7
Wright,-93.963,45.1739,1010,2018-06,4.88,61,69.8,78.6,60.5,1.46,15.21
Wright,-93.963,45.1739,1010,2018-07,3.87,61.9,71.7,81.4,62.6,1.13,17.41
Wright,-93.963,45.1739,1010,2018-08,3.72,60.3,70,79.6,62.7,0.71,15.08
Wright,-93.963,45.1739,1010,2018-09,5.24,53.6,62.6,71.6,54.5,1.01,12.68
Wright,-93.963,45.1739,1010,2018-10,2.98,34.9,42.8,50.8,35.9,0.52,5.26
Wright,-93.963,45.1739,1010,2018-11,1.11,19,25.9,32.9,21.1,0.33,2.28
Wright,-93.963,45.1739,1010,2018-12,1.16,16.7,23.3,29.9,20,0.2,1.61
Wright,-93.963,45.1739,1010,2019-01,0.44,2.4,10.7,19,5.2,0.23,1.37
Wright,-93.963,45.1739,1010,2019-02,2.33,-2.3,7.7,17.6,4.9,0.13,0.94
Wright,-93.963,45.1739,1010,2019-03,2.05,14.3,24.3,34.3,18.9,0.25,3.07
Wright,-93.963,45.1739,1010,2019-04,3.6,33.1,43,52.9,33.3,0.59,8.2
Wright,-93.963,45.1739,1010,2019-05,6.54,42.4,52.3,62.1,41.7,0.62,11.28
Wright,-93.963,45.1739,1010,2019-06,3.56,57.4,67.3,77.2,54.9,1.57,17.78
Wright,-93.963,45.1739,1010,2019-07,4.75,63.6,72.6,81.6,63.9,1.28,16.51
Wright,-93.963,45.1739,1010,2019-08,5.57,57.8,67.5,77.3,59,0.91,15.38
Wright,-93.963,45.1739,1010,2019-09,5.28,53.7,62.8,71.9,56.9,0.67,10.27
Wright,-93.963,45.1739,1010,2019-10,4.17,36.5,44.6,52.6,36.6,0.63,6.73
Wright,-93.963,45.1739,1010,2019-11,1.21,22.8,29,35.1,23.2,0.36,2.6
Wright,-93.963,45.1739,1010,2019-12,2.31,11.5,19.5,27.5,16.8,0.16,1.28
Wright,-93.963,45.1739,1010,2020-01,0.88,10.2,17.7,25.1,13.5,0.23,1.17
Wright,-93.963,45.1739,1010,2020-02,0.65,5.5,16.6,27.8,11.1,0.23,2.24
Wright,-93.963,45.1739,1010,2020-03,2.1,25.7,33.8,41.9,27.2,0.43,3.99
Wright,-93.963,45.1739,1010,2020-04,0.9,31.1,42.2,53.2,28.4,0.91,9.62
Wright,-93.963,45.1739,1010,2020-05,2.16,46.6,56.5,66.3,41.5,1.69,13.55
Wright,-93.963,45.1739,1010,2020-06,3.54,59.4,70.6,81.8,55.6,3.1,23.27
Wright,-93.963,45.1739,1010,2020-07,4.42,63.1,73.4,83.7,64.5,1.09,18.75
Wright,-93.963,45.1739,1010,2020-08,6.05,60,70.3,80.6,61.5,0.96,16.3
Wright,-93.963,45.1739,1010,2020-09,1.26,47.9,58.4,68.9,49.6,0.82,12.5
Wright,-93.963,45.1739,1010,2020-10,1.94,32.6,41.4,50.3,31.7,0.75,8.11
Wright,-93.963,45.1739,1010,2020-11,1.58,27.5,37.1,46.6,29.3,0.68,6.21
Wright,-93.963,45.1739,1010,2020-12,0.64,14.8,23.3,31.7,18.3,0.29,2.29
Wright,-93.963,45.1739,1010,2021-01,0.64,12.6,19.6,26.5,15.9,0.21,1.38
Wright,-93.963,45.1739,1010,2021-02,0.65,-0.3,8.3,16.8,2.9,0.17,1.47
Wright,-93.963,45.1739,1010,2021-03,2.52,27.5,37.4,47.3,28,0.58,6.13
Wright,-93.963,45.1739,1010,2021-04,2.55,35,44.4,53.8,31.8,1.02,8.81
Wright,-93.963,45.1739,1010,2021-05,2.6,46,57,67.9,42.3,1.24,14.89
Wright,-93.963,45.1739,1010,2021-06,0.68,61,73,84.9,55.6,3.65,27.52
Wright,-93.963,45.1739,1010,2021-07,1.07,60.8,72.7,84.6,61.3,1.46,23.15
Wright,-93.963,45.1739,1010,2021-08,4.54,60,71.1,82.3,60.1,1.13,20.92
Wright,-93.963,45.1739,1010,2021-09,3.85,49.9,62.6,75.3,52.6,0.49,17.33
Wright,-93.963,45.1739,1010,2021-10,2.59,43.3,53.2,63.2,45.6,0.29,9.45
Wright,-93.963,45.1739,1010,2021-11,1.09,25.7,34.4,43.1,25.2,0.52,5.15
Wright,-93.963,45.1739,1010,2021-12,1.65,11.3,20.6,29.9,16.1,0.17,2.06
